Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Revenue,Transaction_ID_clean,Original_Tx_ID_clean,Status,Refund_Amount,is_returned,issue_category,Subject
100182,2023-11-22,C0001,Electronics,TV Pro,,1,Failed,,100182.0,,,,0,Battery Issue,Battery dies in 2 days
100958,2023-12-11,C0001,Accessories,Charger,43.0,3,Paid,129.0,100958.0,,,,0,Battery Issue,Battery dies in 2 days
100958,2023-12-11,C0001,Accessories,Charger,43.0,3,Paid,129.0,100958.0,,,,0,Delivery Issue,Tracking shows no updates
100958,2023-12-11,C0001,Accessories,Charger,43.0,3,Paid,129.0,100958.0,,,,0,Battery Issue,Battery dies in 2 days
100696,2023-12-06,C0135, Smart Home ,NordLock Pro,225.0,2,Paid,450.0,100696.0,,,,0,Delivery Issue,Where is my order?
100696,2023-12-06,C0135, Smart Home ,NordLock Pro,225.0,2,Paid,450.0,100696.0,,,,0,General/Other,Not working as expected
100696,2023-12-06,C0135, Smart Home ,NordLock Pro,225.0,2,Paid,450.0,100696.0,,,,0,Physical/Technical Defect,Not working as expected
100696,2023-12-06,C0135, Smart Home ,NordLock Pro,225.0,2,Paid,450.0,100696.0,,,,0,General/Other,Locked out of my home
100334,2023-11-27,C0005,Electronics,Tablet A,322.05,1,Paid,322.05,100334.0,,,,0,General/Other,Return request
100334,2023-11-27,C0005,Electronics,Tablet A,322.05,1,Paid,322.05,100334.0,,,,0,General/Other,Locked out of my home
100334,2023-11-27,C0005,Electronics,Tablet A,322.05,1,Paid,322.05,100334.0,,,,0,Physical/Technical Defect,Not working as expected
100334,2023-11-27,C0005,Electronics,Tablet A,322.05,1,Paid,322.05,100334.0,,,,0,General/Other,Battery dies in 2 days
100938,,C0014,Electronics ,Smartphone Z,782.74,1,Failed,782.74,100938.0,,,,0,Delivery Issue,Delivery delay
100938,,C0014,Electronics ,Smartphone Z,782.74,1,Failed,782.74,100938.0,,,,0,General/Other,NordLock Pro battery drains fast
100733,2023-12-06,C0050, Accessories,Charger,48.23,3,Paid,144.69,100733.0,,,,0,,
100913,2023-12-10,C0001,Accessories,Wireless Mouse,19.15,1,Paid,19.15,100913.0,,,,0,Battery Issue,Battery dies in 2 days
100913,2023-12-10,C0001,Accessories,Wireless Mouse,19.15,1,Paid,19.15,100913.0,,,,0,Delivery Issue,Tracking shows no updates
100913,2023-12-10,C0001,Accessories,Wireless Mouse,19.15,1,Paid,19.15,100913.0,,,,0,Battery Issue,Battery dies in 2 days
100644,2023-12-04,C0301, Accessories,USB-C Cable,9.53,2,Paid,19.06,100644.0,,,,0,General/Other,App cannot connect to WiFi
100644,2023-12-04,C0301, Accessories,USB-C Cable,9.53,2,Paid,19.06,100644.0,,,,0,General/Other,Can't open the door
100644,2023-12-04,C0301, Accessories,USB-C Cable,9.53,2,Paid,19.06,100644.0,,,,0,General/Other,Battery problem with my lock
100541,2023-12-02,C0020,Accessories,Wireless Mouse,58.32,1,Paid,58.32,100541.0,,,,0,Physical/Technical Defect,Product defective
100541,2023-12-02,C0020,Accessories,Wireless Mouse,58.32,1,Paid,58.32,100541.0,,,,0,Delivery Issue,Tracking shows no updates
100621,,C0003,Electronics,Laptop X,,1,Paid,,100621.0,,,,0,General/Other,NordLock Pro battery drains fast
100621,,C0003,Electronics,Laptop X,,1,Paid,,100621.0,,,,0,Physical/Technical Defect,Not working as expected
100621,,C0003,Electronics,Laptop X,,1,Paid,,100621.0,,,,0,General/Other,Locked out of my home
100577,2023-12-03,C0002, Smart Home ,NordLock Pro,,2,Paid,,100577.0,100577.0,Processed,427.0,1,Delivery Issue,Delivery delay
100577,2023-12-03,C0002, Smart Home ,NordLock Pro,,2,Paid,,100577.0,100577.0,Processed,427.0,1,General/Other,Can't connect the app
100045,2023-11-17,C0115,Electronics,TV Pro,1532.19,1,Paid,1532.19,100045.0,,,,0,General/Other,Battery dies in 2 days
100080,,C0002,Accessories,Accessory Bundle,35.86,2,Paid,71.72,100080.0,,,,0,Delivery Issue,Delivery delay
100080,,C0002,Accessories,Accessory Bundle,35.86,2,Paid,71.72,100080.0,,,,0,General/Other,Can't connect the app
100911,2023-12-10,C0003,Electronics,NoiseCancel Headphones,254.21,1,Paid,254.21,100911.0,,,,0,General/Other,NordLock Pro battery drains fast
100911,2023-12-10,C0003,Electronics,NoiseCancel Headphones,254.21,1,Paid,254.21,100911.0,,,,0,Physical/Technical Defect,Not working as expected
100911,2023-12-10,C0003,Electronics,NoiseCancel Headphones,254.21,1,Paid,254.21,100911.0,,,,0,General/Other,Locked out of my home
100820,2023-12-08,C0001,Accessories,Accessory Bundle,61.58,3,Failed,184.74,100820.0,,,,0,Battery Issue,Battery dies in 2 days
100820,2023-12-08,C0001,Accessories,Accessory Bundle,61.58,3,Failed,184.74,100820.0,,,,0,Delivery Issue,Tracking shows no updates
100820,2023-12-08,C0001,Accessories,Accessory Bundle,61.58,3,Failed,184.74,100820.0,,,,0,Battery Issue,Battery dies in 2 days
100990,2023-12-12,C0157, Electronics ,NoiseCancel Headphones,328.41,2,Paid,656.82,100990.0,,,,0,Battery Issue,NordLock Pro battery drains fast
100990,2023-12-12,C0157, Electronics ,NoiseCancel Headphones,328.41,2,Paid,656.82,100990.0,,,,0,Delivery Issue,Delivery delay
100634,,C0002,Electronics,Smartphone Z,810.82,1,Paid,810.82,100634.0,,,,0,Delivery Issue,Delivery delay
100634,,C0002,Electronics,Smartphone Z,810.82,1,Paid,810.82,100634.0,,,,0,General/Other,Can't connect the app
100118,2023-11-19,C0068,Accessories,Laptop Sleeve,38.0,1,Paid,38.0,100118.0,,,,0,,
100906,,C0048, Electronics ,NoiseCancel Headphones,,1,Paid,,100906.0,,,,0,Delivery Issue,Tracking shows no updates
100906,,C0048, Electronics ,NoiseCancel Headphones,,1,Paid,,100906.0,,,,0,General/Other,NordLock Pro pairing issue
100332,2023-11-27,C0002,Electronics,Laptop X,1608.06,1,Paid,1608.06,100332.0,,,,0,Delivery Issue,Delivery delay
100332,2023-11-27,C0002,Electronics,Laptop X,1608.06,1,Paid,1608.06,100332.0,,,,0,General/Other,Can't connect the app
101117,2023-12-14,C0018, Accessories,Charger,27.0,2,Paid,54.0,101117.0,,,,0,Physical/Technical Defect,Not working as expected
101117,2023-12-14,C0018, Accessories,Charger,27.0,2,Paid,54.0,101117.0,,,,0,Delivery Issue,Where is my order?
101117,2023-12-14,C0018, Accessories,Charger,27.0,2,Paid,54.0,101117.0,,,,0,Battery Issue,Battery problem with my lock
100755,2023-12-07,C0003, Accessories,Accessory Bundle,76.3,2,Paid,152.6,100755.0,,,,0,General/Other,NordLock Pro battery drains fast
100755,2023-12-07,C0003, Accessories,Accessory Bundle,76.3,2,Paid,152.6,100755.0,,,,0,Physical/Technical Defect,Not working as expected
100755,2023-12-07,C0003, Accessories,Accessory Bundle,76.3,2,Paid,152.6,100755.0,,,,0,General/Other,Locked out of my home
100483,2023-12-01,C0001,Smart Home,NordLock Pro,216.17,1,Paid,216.17,100483.0,,,,0,Battery Issue,Battery dies in 2 days
100483,2023-12-01,C0001,Smart Home,NordLock Pro,216.17,1,Paid,216.17,100483.0,,,,0,Delivery Issue,Tracking shows no updates
100483,2023-12-01,C0001,Smart Home,NordLock Pro,216.17,1,Paid,216.17,100483.0,,,,0,Battery Issue,Battery dies in 2 days
100047,2023-11-17,C0006,Smart Home,NordLock Pro,208.67,1,Paid,208.67,100047.0,,,,0,Physical/Technical Defect,Very disappointed
100047,2023-11-17,C0006,Smart Home,NordLock Pro,208.67,1,Paid,208.67,100047.0,,,,0,Physical/Technical Defect,Return request
100047,2023-11-17,C0006,Smart Home,NordLock Pro,208.67,1,Paid,208.67,100047.0,,,,0,General/Other,NordLock Pro pairing issue
100047,2023-11-17,C0006,Smart Home,NordLock Pro,208.67,1,Paid,208.67,100047.0,,,,0,Delivery Issue,Where is my order?
100605,2023-12-04,C0013,Smart Home,NordTherm,142.49,1,Paid,142.49,100605.0,,,,0,Delivery Issue,Where is my order?
100605,2023-12-04,C0013,Smart Home,NordTherm,142.49,1,Paid,142.49,100605.0,,,,0,Delivery Issue,Delivery delay
100605,2023-12-04,C0013,Smart Home,NordTherm,142.49,1,Paid,142.49,100605.0,,,,0,Delivery Issue,Where is my order?
100605,2023-12-04,C0013,Smart Home,NordTherm,142.49,1,Paid,142.49,100605.0,,,,0,Delivery Issue,Tracking shows no updates
100605,2023-12-04,C0013,Smart Home,NordTherm,142.49,1,Paid,142.49,100605.0,,,,0,Battery Issue,NordLock Pro battery drains fast
100605,2023-12-04,C0013,Smart Home,NordTherm,142.49,1,Paid,142.49,100605.0,,,,0,General/Other,NordLock Pro won't unlock
100605,2023-12-04,C0013,Smart Home,NordTherm,142.49,1,Paid,142.49,100605.0,,,,0,General/Other,NordLock Pro won't unlock
100124,2023-11-20,C0004,Electronics,NoiseCancel Headphones,233.73,1,Paid,233.73,100124.0,,,,0,General/Other,NordLock Pro pairing issue
100124,2023-11-20,C0004,Electronics,NoiseCancel Headphones,233.73,1,Paid,233.73,100124.0,,,,0,General/Other,Can't open the door
100124,2023-11-20,C0004,Electronics,NoiseCancel Headphones,233.73,1,Paid,233.73,100124.0,,,,0,Delivery Issue,Delivery delay
100124,2023-11-20,C0004,Electronics,NoiseCancel Headphones,233.73,1,Paid,233.73,100124.0,,,,0,Physical/Technical Defect,Return request
100124,2023-11-20,C0004,Electronics,NoiseCancel Headphones,233.73,1,Paid,233.73,100124.0,,,,0,Battery Issue,Battery problem with my lock
100240,2023-11-24,C0018,Accessories,USB-C Cable,13.43,2,Paid,26.86,100240.0,,,,0,Physical/Technical Defect,Not working as expected
100240,2023-11-24,C0018,Accessories,USB-C Cable,13.43,2,Paid,26.86,100240.0,,,,0,Delivery Issue,Where is my order?
100240,2023-11-24,C0018,Accessories,USB-C Cable,13.43,2,Paid,26.86,100240.0,,,,0,Battery Issue,Battery problem with my lock
100027,,C0004,Electronics ,NoiseCancel Headphones,170.89,1,Paid,170.89,100027.0,,,,0,General/Other,NordLock Pro pairing issue
100027,,C0004,Electronics ,NoiseCancel Headphones,170.89,1,Paid,170.89,100027.0,,,,0,General/Other,Can't open the door
100027,,C0004,Electronics ,NoiseCancel Headphones,170.89,1,Paid,170.89,100027.0,,,,0,Delivery Issue,Delivery delay
100027,,C0004,Electronics ,NoiseCancel Headphones,170.89,1,Paid,170.89,100027.0,,,,0,Physical/Technical Defect,Return request
100027,,C0004,Electronics ,NoiseCancel Headphones,170.89,1,Paid,170.89,100027.0,,,,0,Battery Issue,Battery problem with my lock
101168,,C0004, Smart Home ,NordLock Pro,246.71,1,Paid,246.71,101168.0,,,,0,General/Other,NordLock Pro pairing issue
101168,,C0004, Smart Home ,NordLock Pro,246.71,1,Paid,246.71,101168.0,,,,0,General/Other,Can't open the door
101168,,C0004, Smart Home ,NordLock Pro,246.71,1,Paid,246.71,101168.0,,,,0,Delivery Issue,Delivery delay
101168,,C0004, Smart Home ,NordLock Pro,246.71,1,Paid,246.71,101168.0,,,,0,Physical/Technical Defect,Return request
101168,,C0004, Smart Home ,NordLock Pro,246.71,1,Paid,246.71,101168.0,,,,0,Battery Issue,Battery problem with my lock
100057,2023-11-17,C0061,Electronics,TV Pro,1046.02,1,Paid,1046.02,100057.0,,,,0,,
101072,2023-12-13,C0001,Smart Home,NordLock Pro,212.32,1,Paid,212.32,101072.0,,,,0,Battery Issue,Battery dies in 2 days
101072,2023-12-13,C0001,Smart Home,NordLock Pro,212.32,1,Paid,212.32,101072.0,,,,0,Delivery Issue,Tracking shows no updates
101072,2023-12-13,C0001,Smart Home,NordLock Pro,212.32,1,Paid,212.32,101072.0,,,,0,Battery Issue,Battery dies in 2 days
100709,2023-12-06,C0001,Accessories,Wireless Mouse,54.54,3,Paid,163.62,100709.0,,,,0,Battery Issue,Battery dies in 2 days
100709,2023-12-06,C0001,Accessories,Wireless Mouse,54.54,3,Paid,163.62,100709.0,,,,0,Delivery Issue,Tracking shows no updates
100709,2023-12-06,C0001,Accessories,Wireless Mouse,54.54,3,Paid,163.62,100709.0,,,,0,Battery Issue,Battery dies in 2 days
101045,2023-12-13,C0027,Smart Home,NordPlug,32.53,2,Paid,65.06,101045.0,,,,0,,
100379,2023-11-28,C0001,Accessories,Accessory Bundle,67.03,2,Paid,134.06,100379.0,,,,0,Battery Issue,Battery dies in 2 days
100379,2023-11-28,C0001,Accessories,Accessory Bundle,67.03,2,Paid,134.06,100379.0,,,,0,Delivery Issue,Tracking shows no updates
100379,2023-11-28,C0001,Accessories,Accessory Bundle,67.03,2,Paid,134.06,100379.0,,,,0,Battery Issue,Battery dies in 2 days
100316,2023-11-26,C0002,Electronics,Tablet A,597.79,1,Paid,597.79,100316.0,,,,0,Delivery Issue,Delivery delay
100316,2023-11-26,C0002,Electronics,Tablet A,597.79,1,Paid,597.79,100316.0,,,,0,General/Other,Can't connect the app
100907,,C0005,Electronics ,TV Pro,1352.21,1,Paid,1352.21,100907.0,,,,0,General/Other,Return request
100907,,C0005,Electronics ,TV Pro,1352.21,1,Paid,1352.21,100907.0,,,,0,General/Other,Locked out of my home
100907,,C0005,Electronics ,TV Pro,1352.21,1,Paid,1352.21,100907.0,,,,0,Physical/Technical Defect,Not working as expected
100907,,C0005,Electronics ,TV Pro,1352.21,1,Paid,1352.21,100907.0,,,,0,General/Other,Battery dies in 2 days
100180,2023-11-22,C0006,Electronics ,NoiseCancel Headphones,228.54,1,Paid,228.54,100180.0,,,,0,Physical/Technical Defect,Very disappointed
100180,2023-11-22,C0006,Electronics ,NoiseCancel Headphones,228.54,1,Paid,228.54,100180.0,,,,0,Physical/Technical Defect,Return request
100180,2023-11-22,C0006,Electronics ,NoiseCancel Headphones,228.54,1,Paid,228.54,100180.0,,,,0,General/Other,NordLock Pro pairing issue
100180,2023-11-22,C0006,Electronics ,NoiseCancel Headphones,228.54,1,Paid,228.54,100180.0,,,,0,Delivery Issue,Where is my order?
101018,,C0002, Accessories ,USB-C Cable,15.31,2,Paid,30.62,101018.0,,,,0,Delivery Issue,Delivery delay
101018,,C0002, Accessories ,USB-C Cable,15.31,2,Paid,30.62,101018.0,,,,0,General/Other,Can't connect the app
101088,2023-12-14,C0006,Accessories,USB-C Cable,14.75,1,Paid,14.75,101088.0,,,,0,Physical/Technical Defect,Very disappointed
101088,2023-12-14,C0006,Accessories,USB-C Cable,14.75,1,Paid,14.75,101088.0,,,,0,Physical/Technical Defect,Return request
101088,2023-12-14,C0006,Accessories,USB-C Cable,14.75,1,Paid,14.75,101088.0,,,,0,General/Other,NordLock Pro pairing issue
101088,2023-12-14,C0006,Accessories,USB-C Cable,14.75,1,Paid,14.75,101088.0,,,,0,Delivery Issue,Where is my order?
100515,,C0243,Electronics,Tablet A,533.0,1,Paid,533.0,100515.0,,,,0,,
100693,2023-12-06,C0001, Accessories,Laptop Sleeve,26.83,2,Paid,53.66,100693.0,,,,0,Battery Issue,Battery dies in 2 days
100693,2023-12-06,C0001, Accessories,Laptop Sleeve,26.83,2,Paid,53.66,100693.0,,,,0,Delivery Issue,Tracking shows no updates
100693,2023-12-06,C0001, Accessories,Laptop Sleeve,26.83,2,Paid,53.66,100693.0,,,,0,Battery Issue,Battery dies in 2 days
100682,2023-12-05,C0223, Accessories,Screen Protector,7.5,2,Paid,15.0,100682.0,,,,0,Physical/Technical Defect,Not working as expected
100682,2023-12-05,C0223, Accessories,Screen Protector,7.5,2,Paid,15.0,100682.0,,,,0,General/Other,Product defective
101037,2023-12-12,C0003,Electronics,NoiseCancel Headphones,308.13,1,Paid,308.13,101037.0,101037.0,Processed,308.13,1,General/Other,NordLock Pro battery drains fast
101037,2023-12-12,C0003,Electronics,NoiseCancel Headphones,308.13,1,Paid,308.13,101037.0,101037.0,Processed,308.13,1,Physical/Technical Defect,Not working as expected
101037,2023-12-12,C0003,Electronics,NoiseCancel Headphones,308.13,1,Paid,308.13,101037.0,101037.0,Processed,308.13,1,General/Other,Locked out of my home
100106,,C0020, Accessories,USB-C Cable,14.99,2,Paid,29.98,100106.0,,,,0,Physical/Technical Defect,Product defective
100106,,C0020, Accessories,USB-C Cable,14.99,2,Paid,29.98,100106.0,,,,0,Delivery Issue,Tracking shows no updates
100786,2023-12-07,C0112,Smart Home,NordLock Pro,245.31,1,Paid,245.31,100786.0,100786.0,Processed,245.31,1,General/Other,Locked out of my home
100915,2023-12-10,C0028,Accessories,USB-C Cable,15.71,1,Failed,15.71,100915.0,,,,0,General/Other,App cannot connect to WiFi
100915,2023-12-10,C0028,Accessories,USB-C Cable,15.71,1,Failed,15.71,100915.0,,,,0,Physical/Technical Defect,Not working as expected
100915,2023-12-10,C0028,Accessories,USB-C Cable,15.71,1,Failed,15.71,100915.0,,,,0,General/Other,Locked out of my home
100821,,C0001,Accessories,Screen Protector,6.18,1,Paid,6.18,100821.0,,,,0,Battery Issue,Battery dies in 2 days
100821,,C0001,Accessories,Screen Protector,6.18,1,Paid,6.18,100821.0,,,,0,Delivery Issue,Tracking shows no updates
100821,,C0001,Accessories,Screen Protector,6.18,1,Paid,6.18,100821.0,,,,0,Battery Issue,Battery dies in 2 days
100268,2023-11-25,C0005,Electronics,TV Pro,1187.59,1,Pending,1187.59,100268.0,,,,0,General/Other,Return request
100268,2023-11-25,C0005,Electronics,TV Pro,1187.59,1,Pending,1187.59,100268.0,,,,0,General/Other,Locked out of my home
100268,2023-11-25,C0005,Electronics,TV Pro,1187.59,1,Pending,1187.59,100268.0,,,,0,Physical/Technical Defect,Not working as expected
100268,2023-11-25,C0005,Electronics,TV Pro,1187.59,1,Pending,1187.59,100268.0,,,,0,General/Other,Battery dies in 2 days
101148,,C0220, Accessories ,Phone Case,31.01,4,Paid,124.04,101148.0,,,,0,,
100789,2023-12-07,C0030,Electronics ,Laptop X,1363.0,1,Paid,1363.0,100789.0,,,,0,Delivery Issue,Where is my order?
100789,2023-12-07,C0030,Electronics ,Laptop X,1363.0,1,Paid,1363.0,100789.0,,,,0,General/Other,Very disappointed
100789,2023-12-07,C0030,Electronics ,Laptop X,1363.0,1,Paid,1363.0,100789.0,,,,0,General/Other,Can't connect the app
100789,2023-12-07,C0030,Electronics ,Laptop X,1363.0,1,Paid,1363.0,100789.0,,,,0,Physical/Technical Defect,I want a refund
100789,2023-12-07,C0030,Electronics ,Laptop X,1363.0,1,Paid,1363.0,100789.0,,,,0,Delivery Issue,Tracking shows no updates
100789,2023-12-07,C0030,Electronics ,Laptop X,1363.0,1,Paid,1363.0,100789.0,,,,0,Delivery Issue,Tracking shows no updates
100789,2023-12-07,C0030,Electronics ,Laptop X,1363.0,1,Paid,1363.0,100789.0,,,,0,General/Other,NordLock Pro battery drains fast
100967,2023-12-11,C0002,Accessories,Screen Protector,14.65,2,Pending,29.3,100967.0,,,,0,Delivery Issue,Delivery delay
100967,2023-12-11,C0002,Accessories,Screen Protector,14.65,2,Pending,29.3,100967.0,,,,0,General/Other,Can't connect the app
100448,,C0001, Accessories ,Screen Protector,13.04,2,Paid,26.08,100448.0,,,,0,Battery Issue,Battery dies in 2 days
100448,,C0001, Accessories ,Screen Protector,13.04,2,Paid,26.08,100448.0,,,,0,Delivery Issue,Tracking shows no updates
100448,,C0001, Accessories ,Screen Protector,13.04,2,Paid,26.08,100448.0,,,,0,Battery Issue,Battery dies in 2 days
100041,2023-11-16,C0007, Accessories ,Accessory Bundle,96.52,1,Paid,96.52,100041.0,,,,0,,
100533,2023-12-02,C0034, Accessories,Laptop Sleeve,32.3,3,Paid,96.89999999999999,100533.0,,,,0,General/Other,NordLock Pro won't unlock
100533,2023-12-02,C0034, Accessories,Laptop Sleeve,32.3,3,Paid,96.89999999999999,100533.0,,,,0,General/Other,NordLock Pro won't unlock
100533,2023-12-02,C0034, Accessories,Laptop Sleeve,32.3,3,Paid,96.89999999999999,100533.0,,,,0,General/Other,NordLock Pro won't unlock
100301,2023-11-26,C0046,Accessories,Charger,15.37,1,Paid,15.37,100301.0,100301.0,Processed,15.37,1,Physical/Technical Defect,Very disappointed
100301,2023-11-26,C0046,Accessories,Charger,15.37,1,Paid,15.37,100301.0,100301.0,Processed,15.37,1,General/Other,I want a refund
100301,2023-11-26,C0046,Accessories,Charger,15.37,1,Paid,15.37,100301.0,100301.0,Processed,15.37,1,Battery Issue,Battery problem with my lock
100434,2023-11-29,C0005,Electronics,NoiseCancel Headphones,,1,Paid,,100434.0,,,,0,General/Other,Return request
100434,2023-11-29,C0005,Electronics,NoiseCancel Headphones,,1,Paid,,100434.0,,,,0,General/Other,Locked out of my home
100434,2023-11-29,C0005,Electronics,NoiseCancel Headphones,,1,Paid,,100434.0,,,,0,Physical/Technical Defect,Not working as expected
100434,2023-11-29,C0005,Electronics,NoiseCancel Headphones,,1,Paid,,100434.0,,,,0,General/Other,Battery dies in 2 days
100802,2023-12-08,C0183,Smart Home,NordLock Pro,200.86,1,Paid,200.86,100802.0,100802.0,Processed,200.86,1,General/Other,NordLock Pro battery drains fast
100802,2023-12-08,C0183,Smart Home,NordLock Pro,200.86,1,Paid,200.86,100802.0,100802.0,Processed,200.86,1,General/Other,I want a refund
100802,2023-12-08,C0183,Smart Home,NordLock Pro,200.86,1,Paid,200.86,100802.0,100802.0,Processed,200.86,1,General/Other,Refund for my purchase
101126,,C0001,Smart Home,NordLock Pro,206.17,1,Paid,206.17,101126.0,,,,0,Battery Issue,Battery dies in 2 days
101126,,C0001,Smart Home,NordLock Pro,206.17,1,Paid,206.17,101126.0,,,,0,Delivery Issue,Tracking shows no updates
101126,,C0001,Smart Home,NordLock Pro,206.17,1,Paid,206.17,101126.0,,,,0,Battery Issue,Battery dies in 2 days
100269,2023-11-25,C0070,Electronics,Laptop X,1466.72,1,Pending,1466.72,100269.0,,,,0,General/Other,Locked out of my home
100619,,C0001,Electronics,TV Pro,1574.14,1,Paid,1574.14,100619.0,,,,0,Battery Issue,Battery dies in 2 days
100619,,C0001,Electronics,TV Pro,1574.14,1,Paid,1574.14,100619.0,,,,0,Delivery Issue,Tracking shows no updates
100619,,C0001,Electronics,TV Pro,1574.14,1,Paid,1574.14,100619.0,,,,0,Battery Issue,Battery dies in 2 days
100633,2023-12-04,C0040,Accessories,USB-C Cable,13.0,3,Paid,39.0,100633.0,,,,0,General/Other,Battery dies in 2 days
100633,2023-12-04,C0040,Accessories,USB-C Cable,13.0,3,Paid,39.0,100633.0,,,,0,Battery Issue,Battery dies in 2 days
101029,2023-12-12,C0001,Accessories,Laptop Sleeve,37.26,2,Paid,74.52,101029.0,,,,0,Battery Issue,Battery dies in 2 days
101029,2023-12-12,C0001,Accessories,Laptop Sleeve,37.26,2,Paid,74.52,101029.0,,,,0,Delivery Issue,Tracking shows no updates
101029,2023-12-12,C0001,Accessories,Laptop Sleeve,37.26,2,Paid,74.52,101029.0,,,,0,Battery Issue,Battery dies in 2 days
101081,2023-12-13,C0004, Smart Home ,NordPlug,,1,Paid,,101081.0,,,,0,General/Other,NordLock Pro pairing issue
101081,2023-12-13,C0004, Smart Home ,NordPlug,,1,Paid,,101081.0,,,,0,General/Other,Can't open the door
101081,2023-12-13,C0004, Smart Home ,NordPlug,,1,Paid,,101081.0,,,,0,Delivery Issue,Delivery delay
101081,2023-12-13,C0004, Smart Home ,NordPlug,,1,Paid,,101081.0,,,,0,Physical/Technical Defect,Return request
101081,2023-12-13,C0004, Smart Home ,NordPlug,,1,Paid,,101081.0,,,,0,Battery Issue,Battery problem with my lock
100297,,C0015,Smart Home,NordLock Pro,248.0,1,Paid,248.0,100297.0,,,,0,Delivery Issue,Where is my order?
100297,,C0015,Smart Home,NordLock Pro,248.0,1,Paid,248.0,100297.0,,,,0,General/Other,Battery dies in 2 days
100297,,C0015,Smart Home,NordLock Pro,248.0,1,Paid,248.0,100297.0,,,,0,Battery Issue,Battery dies in 2 days
100297,,C0015,Smart Home,NordLock Pro,248.0,1,Paid,248.0,100297.0,,,,0,Battery Issue,NordLock Pro battery drains fast
101155,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,101155.0,,,,0,General/Other,I want a refund
101155,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,101155.0,,,,0,Physical/Technical Defect,Very disappointed
101155,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,101155.0,,,,0,General/Other,Locked out of my home
101155,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,101155.0,,,,0,General/Other,Battery dies in 2 days
101155,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,101155.0,,,,0,Delivery Issue,Where is my order?
101155,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,101155.0,,,,0,Delivery Issue,Where is my order?
101155,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,101155.0,,,,0,Delivery Issue,Delivery delay
101155,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,101155.0,,,,0,Battery Issue,Battery problem with my lock
101155,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,101155.0,,,,0,Battery Issue,NordLock Pro battery drains fast
101155,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,101155.0,,,,0,General/Other,Locked out of my home
101155,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,101155.0,,,,0,General/Other,App cannot connect to WiFi
101155,,C0042,Electronics,Laptop X,1620.72,1,Paid,1620.72,101155.0,,,,0,General/Other,I want a refund
100703,,C0001,Smart Home,NordLock Pro,225.82,1,Paid,225.82,100703.0,,,,0,Battery Issue,Battery dies in 2 days
100703,,C0001,Smart Home,NordLock Pro,225.82,1,Paid,225.82,100703.0,,,,0,Delivery Issue,Tracking shows no updates
100703,,C0001,Smart Home,NordLock Pro,225.82,1,Paid,225.82,100703.0,,,,0,Battery Issue,Battery dies in 2 days
100594,2023-12-03,C0147,Electronics,Tablet A,724.89,1,Paid,724.89,100594.0,,,,0,General/Other,App cannot connect to WiFi
100971,2023-12-11,C0002,Electronics,TV Pro,1667.73,1,Paid,1667.73,100971.0,,,,0,Delivery Issue,Delivery delay
100971,2023-12-11,C0002,Electronics,TV Pro,1667.73,1,Paid,1667.73,100971.0,,,,0,General/Other,Can't connect the app
100299,2023-11-26,C0018,Electronics,NoiseCancel Headphones,281.5,1,Paid,281.5,100299.0,,,,0,Physical/Technical Defect,Not working as expected
100299,2023-11-26,C0018,Electronics,NoiseCancel Headphones,281.5,1,Paid,281.5,100299.0,,,,0,Delivery Issue,Where is my order?
100299,2023-11-26,C0018,Electronics,NoiseCancel Headphones,281.5,1,Paid,281.5,100299.0,,,,0,Battery Issue,Battery problem with my lock
101095,2023-12-14,C0002,Smart Home,NordLock Pro,238.51,1,Paid,238.51,101095.0,,,,0,Delivery Issue,Delivery delay
101095,2023-12-14,C0002,Smart Home,NordLock Pro,238.51,1,Paid,238.51,101095.0,,,,0,General/Other,Can't connect the app
100905,2023-12-10,C0311,Electronics,TV Pro,1080.0,1,Paid,1080.0,100905.0,,,,0,,
100208,,C0002,Accessories,USB-C Cable,,1,Paid,,100208.0,,,,0,Delivery Issue,Delivery delay
100208,,C0002,Accessories,USB-C Cable,,1,Paid,,100208.0,,,,0,General/Other,Can't connect the app
100704,,C0010, Smart Home ,NordLock Pro,241.0,1,Paid,241.0,100704.0,,,,0,Battery Issue,Battery dies in 2 days
100704,,C0010, Smart Home ,NordLock Pro,241.0,1,Paid,241.0,100704.0,,,,0,Delivery Issue,Tracking shows no updates
100704,,C0010, Smart Home ,NordLock Pro,241.0,1,Paid,241.0,100704.0,,,,0,General/Other,Very disappointed
100704,,C0010, Smart Home ,NordLock Pro,241.0,1,Paid,241.0,100704.0,,,,0,Physical/Technical Defect,Return request
100704,,C0010, Smart Home ,NordLock Pro,241.0,1,Paid,241.0,100704.0,,,,0,General/Other,App cannot connect to WiFi
